Review_ID;Sentence_ID;Sentence;Aspect;Sentiment;Aspect_ID;Sentiment_ID
2131;1063;petugas hotel semuanya oke baik ramah;service;pos;2;1
2131;1064;shuttle ke airport terlalu mahal dan tidak selalu tersedia;facilities;neg;3;0
2132;1065;Lokasinya strategis dekat malioboro dan tempat makan lainnya;location;pos;1;1
2132;1066;restoran dan makanannya oke;service;pos;2;1
2132;1067;staf oke;service;pos;2;1
2132;1068;kamarnya saja yang sedikit kurang nyaman karena terlalu sempit jika harus nambah tempat tidur ( extra bed ) lagi;room;neg;0;0
2134;1069;Konsep minimalis tp sangat nyaman;facilities;pos;3;1
2134;1070;Kasur bersih empuk rapih;room;pos;0;1
2134;1071;Kamar mandi bersih;room;pos;0;1
2134;1072;tapi handuknya keras;facilities;neg;3;0
2134;1073;Fasilitas smart tv jg okee;facilities;pos;3;1
2134;1074;Trus wifi lelet banget;facilities;neg;3;0
2134;1075;Tapi dari semua itu yang terpenting adalah lokasinya dekat sekali dengan jl;location;pos;1;1
2135;1076;Pelayanannya ramah;service;pos;2;1
2135;1077;sarapan banyak pilihan;service;pos;2;1
2135;1078;dekat dengan tempat wisata;location;pos;1;1
2135;1079;dapat kamar dengan view yang bagus;room;pos;0;1
2135;1080;untuk kolam berenangnya cukup baik tapi kaporitnya terlalu banyak jadi berasa banget;facilities;neg;3;0
2136;1081;Lokasi strategis;location;pos;1;1
2136;1082;Sarapan variatif dan rasanya OK;service;pos;2;1
2136;1083;Kolam renang tidak terlalu besar;facilities;neg;3;0
2136;1084;Proses cek-in dan cek-out cepat;service;pos;2;1
2136;1085;Kamar standar OK luasnya;room;pos;0;1
2137;1086;lokasi cukup strategis dari stasiun dan ke beberapa destinasi di Yogjakarta khusus nya Maliobor;location;pos;1;1
2137;1087;pelayanan chek in cukup cepat dan sangat frendly;service;pos;2;1
2137;1088;breakfast sangat fariati;service;pos;2;1
2138;1089;bersih;service;pos;2;1
2138;1090;front office yang ramah beserta lokasi yang strategis dengan Malioboro hanya dengan berjalan kaki kurang lebih 5 menit dan breakfast yang bervariasi dan rasanya memuaskan;location;pos;1;1
2138;1091;Hanya ada satu yang kurang yaitu lampu kamar yang kurang terang;room;neg;0;0
2139;1092;sayang kamarnya kok berdebu sekali terutama bagian lantai dan coffee maker nya;room;neg;0;0
2139;1093;Untuk sarapan standar sih cukup bervariasi;service;pos;2;1
2139;1094;dari stasiun tugu jogja dekeet banget cuma jalan kaki 2 menit & ke malioboro 5 menit;location;pos;1;1
2139;1095;vanila latte nya enaak :);service;pos;2;1
2140;1096;Lokasi strategis;location;pos;1;1
2140;1097;kamar lumayan luas;room;pos;0;1
2140;1098;tekanan air di kamar mandi dan toilet cukup deras plus ada ada keran air;room;pos;0;1
2140;1099;saluran tv beragam;facilities;pos;3;1
2140;1100;menu sarapan bervariasi dan berkualitas;service;pos;2;1
2141;1101;nyaman dan sangat strategis karena berada di dekat jalan malioboro;location;pos;1;1
2141;1102;disana akses untuk mencari taksi pun sangat mudah jadi tidak perlu menunggu;location;pos;1;1
2142;1103;Tempat bagus dan strategis;location;pos;1;1
2142;1104;tapi untuk kebersihannya kurang;service;neg;2;0
2142;1105;pelayanan frontdesk dan restaurannya bagus;service;pos;2;1
2143;1106;Hotelnya dekat dengan Malioboro;location;pos;1;1
2143;1107;Harga terjangkau dengan fasilitas yang memuaskan;service;pos;2;1
2143;1108;Sarapan sangat variatif dan enak;service;pos;2;1
2144;1109;bersih dan pelayannya ramah serta berpenampilan unik;service;pos;2;1
2144;1110;kamar bersih dan cukup luas;room;pos;0;1
2144;1111;jadi menu makanan sahur di resto biasanya tidak selengkap jika breakfast;service;neg;2;0
2145;1112;Kamar hotel biasa saja;room;pos;0;1
2145;1113;sarapan banyak ragamnya cuman krn waktu liburan jadi tamunya banyak dan jadinya susah mencari meja;facilities;neg;3;0
2145;1114;Fasilitas parkir meski terbatas tapi petugas cukup tanggap;facilities;pos;3;1
2145;1115;jendela kamar biasa saja jd teringat kamar kos;room;pos;0;1
2145;1116;kamar hotel cukup bersih meski tanpa karpet;room;pos;0;1
2146;1117;lokasi strategis;location;pos;1;1
2146;1118;makanan ok;service;pos;2;1
2146;1119;kamar bersih;room;pos;0;1
2146;1120;harga terjangkau;service;pos;2;1
2146;1121;kolam renang cukup baik;facilities;pos;3;1
2147;1122;Meski ruangan untuk sarapan tidak terlalu besar;facilities;neg;3;0
2149;1123;Tempat Strategis dan memuaskan;location;pos;1;1
2149;1124;Makanan banyak pilihan enak dan pelayanan ramah memuaskan;service;pos;2;1
2149;1125;Kamar bersih dan tidak terlalu sempit;room;pos;0;1
2149;1126;Kolam renang bersih;facilities;pos;3;1
2150;1127;Lokasi strategis;location;pos;1;1
2150;1128;Menu breakfast sangat variatif dan rasanya enak sekali;service;pos;2;1
2150;1129;Ruangan sangat nyaman untuk istirahat & keluarga;room;pos;0;1
2151;1130;dinding tidak terawat;facilities;neg;3;0
2151;1131;Handuk di kamar mandi udah butut dan harus saya nyinyir baru diganti dengan handuk sebagaimana layaknya;facilities;neg;3;0
2151;1132;makanan habis;service;neg;2;0
2151;1133;Dan petugas egg station kasar sekali;service;neg;2;0
2152;1134;lokasi strategis service bersahabat dan memuaskan  room yg cozy dan bersih great menu  hanya sedikit gangguan jaringan pada wifi putus nyambung overall sangat memuaskan recommended hotel verry excellent hotel;service;pos;2;1
2153;1135;Hotel yang sangat strategis untuk kemana-mana;location;pos;1;1
2153;1136;dengan pelayanan yang cepat dan ramah;service;pos;2;1
2153;1137;Dan juga ruangan yang luas serta kebersihan yang baik;room;pos;0;1
2153;1138;Dan pelayanan yang cepat;service;pos;2;1
2154;1139;sarapan variatif ad menu jamu;service;pos;2;1
2154;1140;kolam renang OK;facilities;pos;3;1
2154;1141;dekat malioboro;location;pos;1;1
2154;1142;staff ramah;service;pos;2;1
2154;1143;Juice nya OK banget;service;pos;2;1
2155;1144;untuk kamar bersih dan wangi;room;pos;0;1
2155;1145;sprei kasur jg bersih;room;pos;0;1
2155;1146;kamar mandi juga bersih;room;pos;0;1
2155;1147;lokasi hotel deket dari stasiun jadi masih terdengar suara informasi2 yg mengganggu dan juga pusat belanja malioboro;location;neg;1;0
2155;1148;dekat pasar kembang;location;pos;1;1
2156;1149;Frontliner kurang ramah;service;neg;2;0
2156;1150;hotel bersih;service;pos;2;1
2156;1151;sangat nyaman untuk istirahat;service;pos;2;1
2156;1152;lokasi sangat strategis di depan stasiun tugu;location;pos;1;1
2156;1153;Makan sangat bervariatif namun rasa kurang;service;neg;2;0
2157;1154;Waktu check in -ny cukup lama karna waktu dtg cukup banyak org yg mau check in;service;neg;2;0
2157;1155;untuk kamar bersih dan wangi;room;pos;0;1
2157;1156;sprei kasur jg bersih;room;pos;0;1
2157;1157;kamar mandi juga bersih;room;pos;0;1
2157;1158;lokasi hotel cukup strategis deket dari stasiun dan juga pusat belanja malioboro;location;pos;1;1
2158;1159;Tempatnya bersih;service;pos;2;1
2158;1160;makan pagi ok;service;pos;2;1
2158;1161;ramah-ramah dan dikasih lihat room dulu serta dijelaskan luas kamar dan perbedaan harganya;service;pos;2;1
2158;1162;dekat ke malioboro hanya jalan kaki;location;pos;1;1
2158;1163;Tempat parkirnya kurang luas dan mengganggu lalu lintas didepannya saat penuh karena tidak bisa masuk;facilities;neg;3;0
2159;1164;Hotel Dengan pelayanan yang ramah;service;pos;2;1
2159;1165;kamar bersih;room;pos;0;1
2159;1166;masakan untuk breakfastnya mantap;service;pos;2;1
2159;1167;dekat dengan stasiun tugu Jogja;location;pos;1;1
2159;1168;dekat dengan Malioboro;location;pos;1;1
2159;1169;sangat strategis;location;pos;1;1
2160;1170;kamarnya rapih n bersih;room;pos;0;1
2160;1171;berhubung pas kesini lg puasa menu sahurnya enak apalgi menu tajil buka puasanya enak (tp utk menu tajil bayar sendiri all u can eat);service;pos;2;1
2160;1172;lokasinya ga jauh dari malioboro;location;pos;1;1
2161;1173;dekat dengan Stasiun KA Tugu yang sibuk & berdampingan dengan hotel-hotel lain yang tumbuh menjamur disekitarnya (baik eksist/sedang dibangun);location;pos;1;1
2162;1174;makan pagi tambahan terlalu mahal;service;neg;2;0
2162;1175;double bed kecil;room;neg;0;0
2162;1176;makan pagi kurang banyak variasi makanan;service;neg;2;0
2162;1177;enak sih makanannya;service;pos;2;1
2162;1178;lampu kamar kurang terang ya;room;neg;0;0
2164;1179;Terimakasih FO sdh memberikan kamar dengan pemandangan terbaik;service;pos;2;1
2164;1180;Makanan bervariasi;service;pos;2;1
2164;1181;tapi rasa KURANG;service;neg;2;0
2165;1182;Semua bagus dengan pelayanannya kamarnya juga rapi enggak ketinggalan zamanlah hehe tapi Wifi sering putus putus hehe kadang hidup kadang mati maksudnya untuk fasilitasnya saya suka banget semua stabil dimulai dengan water heater dan kasur saya suka saya suka hehe;facilities;pos;3;1
2166;1183;kamarnya nyaman;room;pos;0;1
2166;1184;bersih;service;pos;2;1
2166;1185;kasur empuk dan air panas yang stabil;room;pos;0;1
2166;1186;"tapi sayang koneksi wifi sering ""putus sambung""";facilities;neg;3;0
2166;1187;kolam renang walau kecil tapi bersih;facilities;pos;3;1
2166;1188;Rasa makanan not bad lah;service;pos;2;1
2167;1189;hanya untuk makan pagi kurang rasa dan agak membosankan bila seperti saya yang harus menginap 3 hari;service;neg;2;0
2168;1190;hotel yang tergolong baru dengan pelayanan yang bagus;service;pos;2;1
2168;1191;menu makanan yang disajikan juga bervariatif dan bercitarasa tinggi;service;pos;2;1
2168;1192;harga kamar yang ditawarkan juga cukup kompetitif;service;pos;2;1
2169;1193;setelah proses check-in yang cepat;service;pos;2;1
2169;1194;Dengan harga yang terjangkau;service;pos;2;1
2169;1195;Hanya saja pas saya bermalam di hotel Neo Malioboro selama tiga malam (8-11 Mei) wifi kecepatannya tidak stabil;facilities;neg;3;0
2170;1196;Namun yang disayangkan duve dan pillow kotor terdapat spot noda coklat dan channel televisi sangat sedikit dan kurang jelas gambarnya;facilities;neg;3;0
2170;1197;sedikit kecewa ternyata pillow case dan duve tidak diganti oleh room boy  Over all semua bagus;facilities;neg;3;0
2170;1198;menu breakfast bervariasi;service;pos;2;1
2171;1199;Saat datang di sambut dengan ramah;service;pos;2;1
2171;1200;check in cepat;service;pos;2;1
2171;1201;tempat yang strategis dekat dengan malioboro;location;pos;1;1
2171;1202;dan stasiun kereta Kamar yang bersih handuk nya harum;room;pos;0;1
2172;1203;Lokasi strategis;location;pos;1;1
2172;1204;kondisi hotel bersih dan kamarnya nyaman;service;pos;2;1
2172;1205;Interior kamar keren;room;pos;0;1
2172;1206;staff hotelnya juga ramah-ramah;service;pos;2;1
2172;1207;Makanan enaaak bangeet dan variatif;service;pos;2;1
2173;1208;Hotel cukup baik dan strategis;location;pos;1;1
2173;1209;namun variasi sarapan keesokan harinya dirasa kurang;service;neg;2;0
2173;1210;Kualitas kamar sangat baik dan standar bintang 4;room;pos;0;1
2173;1211;Saya paling suka berada di SkyLine rooftop;facilities;pos;3;1
2173;1212;namun menunya kurang variatif;service;neg;2;0
2174;1213;lokasi sangat dekat dengan malioboro sehingga mudah mencari oleh-oleh;location;pos;1;1
2174;1214;Kamar luas dan bersih;room;pos;0;1
2174;1215;makan pagi yang selalu luar biasa;service;pos;2;1
2174;1216;hanya kolam renang yang terlalu kecil sehingga agak berdesak desakan;facilities;neg;3;0
2175;1217;deketttt banget lokasinya;location;pos;1;1
2176;1218;Agak berisik krn dekat rel kereta api;location;neg;1;0
2176;1219;Lokasinya dekat dgn malioboro;location;pos;1;1
2177;1220;Kamar tidur & kamar mandi bersih;room;pos;0;1
2177;1221;pelayanan bagus & cepat;service;pos;2;1
2177;1222;Lokasi sangat dekat dengan malioboro;location;pos;1;1
2177;1223;Acnya juga cukup dingin;facilities;pos;3;1
2178;1224;sarapan enak dan banyak jenisnya;service;pos;2;1
2178;1225;dekat dengan malioboro;location;pos;1;1
2178;1226;Wi fi nya sangat2 jelek;facilities;neg;3;0
2179;1227;pelayana bagus;service;pos;2;1
2179;1228;kamar bersih dan luas;room;pos;0;1
2180;1229;Akses mudah;location;pos;1;1
2180;1230;maupun ke malioboro Menu breakfast lengkap sayangnya koneksi wifi kurang masih agak kurang channel tv yang ada pun kurang begitu lengkap Pelayanan bagus AC kamar cukup dingin;facilities;neg;3;0
2180;1231;namun dirasa agak kurang Air shower kamar mandi kencang;facilities;neg;3;0
2181;1232;Booking yg cepat dan chek in cepat serta pelayanan yang ramah membuat saat datang kke hotel menyenangkan;service;pos;2;1
2181;1233;kamar juga bersih;room;pos;0;1
2181;1234;namun Area swimming pool kurang strategies sehingga kurang nyaman saat ingin berenang;facilities;neg;3;0
2182;1235;Lokasi yang strategis;location;pos;1;1
2182;1236;dekat Malioboro dan Stasiun Tugu menjadi alasan kami memilih hotel ini;location;pos;1;1
2182;1237;Pelayanannyapun ramah dan perhatiannya;service;pos;2;1
2183;1238;Sangat dekat dengan malioboro dan tugu;location;pos;1;1
2183;1239;FASILITAS (RATING ?????) Fasilitas di hotel ini sangat lengkap;facilities;pos;3;1
2184;1240;Sayangnya ketika berada dlm kamar kurang kedap;room;neg;0;0
2184;1241;terdengar suara kursi digeret2 dr kamar sebelah dan channel tv kurang bagus dan jernih;room;neg;0;0
2184;1242;Untung ada Wifi cepat;facilities;pos;3;1
2185;1243;hotel ini strategis dekat malioboro dan dekat stasiun tugu;location;pos;1;1
2185;1244;makan enak;service;pos;2;1
2186;1245;kamar bersih;room;pos;0;1
2186;1246;bathroom oke;room;pos;0;1
2186;1247;koneksi wifi oke;facilities;pos;3;1
2186;1248;tapi waktu breakfast saya minta es batu tidak ada;service;neg;2;0
2187;1249;Karena banyak sekali makanan enak yang bisa di coba;service;pos;2;1
2187;1250;Semuanya enak banget;service;pos;2;1
2188;1251;Ternyata memang sangat dekat karena hanya 5 menit berjalan dari stasiun tugu;location;pos;1;1
2188;1252;Bahkan hotel langsung terlihat saat keluar dari kereta  Hotel yang bersih (saya juga membandingkan dengan  Neo di Bandung);location;pos;1;1
2188;1253;dan pelayanan cepat sehingga saya bias langsung beristirahat;service;pos;2;1
2189;1254;wifi kencang;facilities;pos;3;1
2189;1255;ramah;service;pos;2;1
2189;1256;makanan enak;service;pos;2;1
2189;1257;lokasi mantap dekat banget ama malioboro;location;pos;1;1
2189;1258;kolam renang bersih anak2 suka sekali bersih dengan catatan: kamar kalau dibersihkan tolong sampai kolong kasur;room;neg;0;0
2190;1259;Ruangannya bagus;room;pos;0;1
2190;1260;Bersih;service;pos;2;1
2190;1261;pelayananya oke banget;service;pos;2;1
2190;1262;Klo lu beli reserves via traveloka (eaaa kayak promosi bgt gue) Deket stasiun tugu tinggal jalan kaki sebentar udh nyampe;location;pos;1;1
2190;1263;Untuk breakfast nya (wktu itu gue cuma breakfast aja sih) nothing special sih but overall oke;service;pos;2;1
2191;1264;dekat dengan pusat perbelanjaan;location;pos;1;1
2191;1265;kamar hotelnya bersih;room;pos;0;1
2191;1266;petugas hotel ramah dan selalu siap membantu para tamu;service;pos;2;1
2191;1267;menu sarapan banyak pilihannya tinggal pilih mau makan yang mana;service;pos;2;1
2192;1268;lokasi deket dengan pusat keramaian dan stasiun Tugu;location;pos;1;1
2192;1269;kamar kurang kedap suara dari luar;room;neg;0;0
2193;1270;Karena tempatnya sangat strategis terletak di tengah pusat Jogja;location;pos;1;1
2193;1271;dekat dengan tempat wisata dan tempat berbelanja;location;pos;1;1
2193;1272;tapi so far hotel ini better lah dari hotel lain yg pernah saya singgahi di jogja pelayanan dan  lobby nya juga cukup nyaman;service;pos;2;1
2194;1273;: POSITIF: - Proses check in cepat;service;pos;2;1
2194;1274;bersih;service;pos;2;1
2195;1275;Letak sangat strategis;location;pos;1;1
2195;1276;pelayanan memuaskan;service;pos;2;1
2195;1277;kamar sangat bersih;room;pos;0;1
2195;1278;makanan bervariasi meski rasanya harus ditingkatkan;service;pos;2;1
2195;1279;Kekurangannya hanya pada harga yang lumayan mahal;service;neg;2;0
2196;1280;Hotel yang nyaman untuk liburan keluarga dengan lokasi yang strategis;location;pos;1;1
2196;1281;dekat dengan malioboro;location;pos;1;1
2196;1282;dekat dengan halte trans jogja malioboro;location;pos;1;1
2196;1283;mudah di akses dengan transportasi umum;location;pos;1;1
2196;1284;Menu sarapan pagi yang variatif menambah kelengkapan pelayanan hotel;service;pos;2;1
2197;1285;Lokasinya sangat strategis dan cocok untuk segala jenis wisata;location;pos;1;1
2197;1286;Pelayanan dan sapaan ramah sudah saya dapatkan dari petugas resepsionis;service;pos;2;1
2197;1287;Ditambah proses check in yang singkat dan mudah;service;pos;2;1
2197;1288;Luas banget untuk kelas dan rate yang ditawarkan;service;pos;2;1
2197;1289;tempat tidur nyaman;room;pos;0;1
2198;1290;Hotel yang nyaman dan bersih;service;pos;2;1
2198;1291;Sangat dekat dengan malioboro;location;pos;1;1
2198;1292;Dan tidak terlalu jauh dari pusat kota jogja;location;pos;1;1
2198;1293;Banyak pilihan sarapan dipagi hari;service;pos;2;1
2199;1294;nyaman dan membuat ingin lagi cek in di hotel ini;service;pos;2;1
2199;1295;lokasi sangat strategis;location;pos;1;1
2200;1296;hotel dekat dengan stasiun cukup berjalan kaki dan dekat dengan malioboro;location;pos;1;1
2200;1297;"; pelayanan cepat dan ramah padahal sy checkin jam 12 malam tapi sangat cepat dan diberi kamar yg bersebelahan dengan restoran swimming pool";service;pos;2;1
2202;1298;Letaknya strategis di tengah kota;location;pos;1;1
2202;1299;Mau ke wisata2 jogja juga jaraknya ga begitu jauh;location;pos;1;1
2202;1300;Harga kamar murah;service;pos;2;1
2202;1301;staf ramah2 breakfast beragam dan enak;service;pos;2;1
2202;1302;karena bagian atas ranjang berdebu dan ada lampu besar di kamar itu ada sarang laba2 nya;room;neg;0;0
2203;1303;layanan oke;service;pos;2;1
2203;1304;fasilitas oke;facilities;pos;3;1
2203;1305;kolam renang untuk bermain si kecil juga bagus;facilities;pos;3;1
2203;1306;dan breakfastnya juga bnyk macamnya;service;pos;2;1
2203;1307;lokasi jg strategis ke pusat kota;location;pos;1;1
2204;1308;sangat dekat dengan Malioboro;location;pos;1;1
2205;1309;Hotel Neo semua pelayanan dari seluruh staff sudah cukup memuaskan;service;pos;2;1
2205;1310;lokasi cukup sangat strategis;location;pos;1;1
2205;1311;akses wifinya kkurang cepat hanya mendapat 1;facilities;neg;3;0
2206;1312;sarapan bahkan kebersihan kamar sangat bagus;service;pos;2;1
2206;1313;Lokasi hotel yang strategis juga membuat saya lebih mudah menjangkau pusat kota dan tempat wisata;location;pos;1;1
2206;1314;Pihak hotel jg membantu memesankan taksi disaat saya membutuhkan;service;pos;2;1
2206;1315;cuma kekukarang hanya ada di koneksi wifii nya;facilities;neg;3;0
2206;1316;koneksinya sangat susah;facilities;neg;3;0
2207;1317;Lokasi yang strategis tepat di sebrang stasiun Tugu dan area Malioboro;location;pos;1;1
2207;1318;Tersedia juga parkir yang memadai;facilities;pos;3;1
2207;1319;Pelayanan dari staf sangat ramah;service;pos;2;1
2207;1320;Check in/out sangat efisien dan cepat;service;pos;2;1
2207;1321;Kamar untuk standar bintang 3 cukup luas dan nyaman;room;pos;0;1
2207;1322;Tersedia pengatur udara di dalam kamar;facilities;pos;3;1
2207;1323;TV dengan pilihan channel yang banyak;facilities;pos;3;1
2207;1324;Sarapan sangat beragam dengan rasa yang enak;service;pos;2;1
2207;1325;Pemandangan tempat makan juga menyenangkan dan seating capacity juga memadai;facilities;pos;3;1
2208;1326;kebersihan hotel yg terjaga baik serta suasana yg cozy ditambah welcome drink yg menyegarkan membuat suasana hati jadi ceria setelah penat seharian;service;pos;2;1
2208;1327;Makan malam segoro sebenarnya nikmat;service;pos;2;1
2208;1328;sy hanya kebagian ikan lain yg sayangnya juga kecil ukurannya;service;neg;2;0
2209;1329;Bisa titip barang dengan aman;service;pos;2;1
2210;1330;Breakfast nya asek;service;pos;2;1
2210;1331;malioboro dekaaat banget;location;pos;1;1
2211;1332;hotel dekat malioboro;location;pos;1;1
2211;1333;dekat dengan stasiun juga;location;pos;1;1
2211;1334;pelayanannya juga cukup memuaskan;service;pos;2;1
2212;1335;dekat dengan pusat kota (malioboro) dan transportasi kereta;location;pos;1;1
2213;1336;) tapi dekat ke malioboro;location;pos;1;1
2213;1337;Kamar cukup lega;room;pos;0;1
2213;1338;amenities cukup lengkap;facilities;pos;3;1
2213;1339;dan sarapannya sangat menyenangkan;service;pos;2;1
2213;1340;Rasanya juga enak;service;pos;2;1
2214;1341;Disana untuk pelayanan hotel baek serta untuk fasilitas kamar memuaskan karena yang pertama dlihat kebersihan oke;service;pos;2;1
2214;1342;serta untuk fasilitas lainnya seperti kolam renang air nya bersih;facilities;pos;3;1
2214;1343;utk sarapan pagi nya juga sangat complete;service;pos;2;1
2214;1344;akan tetapi kmrn pada saat coba nasi gorengna agak asin yah;service;neg;2;0
2215;1345;hotel yang bagus dan bersih serta mudah dijangkau dan pelayanan yg baik dan cepat serta ramah;service;pos;2;1
2215;1346;Pelayanan wi fi nya mudah dan akses cepat;facilities;pos;3;1
2215;1347;mendapat sarapapan pagi dengan makanan yang bervariasi dan enak;service;pos;2;1
2215;1348;Dekat pada area wisata jalan malioboro yang terkenal;location;pos;1;1
2216;1349;dia bilang  hotelnya bersih and bagus;service;pos;2;1
2216;1350;tapi semuanya terbayar dengan hotel yg bagus dan breakfast yg enak;service;pos;2;1
2217;1351;staff yang ramah;service;pos;2;1
2217;1352;kamar yang nyaman dan bersih;room;pos;0;1
2217;1353;makanan yang enak dan tentunya lokasinya yang dekat dengan pusat belanja Malioboro juga Stasiun Tugu;location;pos;1;1
2218;1354;breakfast lebih bervariasi lagi;service;pos;2;1
2218;1355;room cukup nyaman;room;pos;0;1
2219;1356;Dekat stasiun tugu dan dekat malioboro street;location;pos;1;1
2219;1357;Sky lounge nya sangat menarik;facilities;pos;3;1
2219;1358;kamarnya sangat menyenangkan;room;pos;0;1
2219;1359;staff frendly and especially for leny n otniel thanks untuk service excelence nya yaa;service;pos;2;1
2220;1360;kamarnya yang rapi;room;pos;0;1
2220;1361;wangi dan nyaman membuat saya merasa betah tinggal di kamar;room;pos;0;1
2220;1362;pelayanannya cepat dan karyawannya sangat ramah dan hospitable;service;pos;2;1
2220;1363;perfect services;service;pos;2;1
2220;1364;tetapi yang kurang lengkap disini adalah fasilitas olah raga yaitu gym center;facilities;neg;3;0
2221;1365;Kamar cukup Nyaman dengan design unik;room;pos;0;1
2221;1366;wallpappernya unik;room;pos;0;1
2221;1367;makanan pagi cukup enak;service;pos;2;1
2221;1368;pelayanan baik;service;pos;2;1
2222;1369;hotel Neo dekat dengan tempat wisata;location;pos;1;1
2222;1370;Dekat dengan stasiun kereta api;location;pos;1;1
2222;1371;Hotelnya bersih;service;pos;2;1
2222;1372;fasilitas lengkap;facilities;pos;3;1
2222;1373;pelayanan ramah;service;pos;2;1
2222;1374;dan staff sangat membantu sekali;service;pos;2;1
2223;1375;Hotel neo adalah hotel berbintang di daerah pusat kita jogja yang memiliki pelayanan yang premium dan bersih serta tidak jauh dari objek wisata di sekitar wilayah jogja;location;pos;1;1
2224;1376;Pelayanan baik;service;pos;2;1
2224;1377;sarapan enak;service;pos;2;1
2224;1378;beraih;service;pos;2;1
2224;1379;pelayanan ramah;service;pos;2;1
2224;1380;harga ok;service;pos;2;1
2224;1381;dekat dg tempat belanja;location;pos;1;1
2224;1382;kebersihan kamar dan hotel sangat ok;room;pos;0;1
2224;1383;nyaman;service;pos;2;1
2225;1384;Makanan enak Kamar nyaman Staf nya juga ramah Good service;service;pos;2;1
2225;1385;Good food;service;pos;2;1
2226;1386;lokasi sangat dekat dengan stasiun;location;pos;1;1
2226;1387;Proses check in nya juga ga lama;service;pos;2;1
2226;1388;kebersihan juga bersih;service;pos;2;1
2226;1389;breakfastnya standard ga ada yang istmewa;service;pos;2;1
2226;1390;akes internetnya lumayan cepat;facilities;pos;3;1
2227;1391;Interior Kamarnya bagus;room;pos;0;1
2227;1392;bersih dan wangi;service;pos;2;1
2227;1393;Lokasinya strategis dekat dengan stasiun dan malioboro;location;pos;1;1
2227;1394;breakfast bervariasi tp rasanya biasa aja (kurang terasa);service;neg;2;0
2227;1395;akses internetnya cepat;facilities;pos;3;1
2228;1396;letaknya strategis banget depan stasiun tugu;location;pos;1;1
2228;1397;dan kamarnya bagus luas serta masih baru tentunya;room;pos;0;1
2228;1398;saya dikasih kamar lantai 7 viewnya bagus dan sebelhnya persis ada mini market jadi mau beli keperluan apa apa tak perlu jauh degh;room;pos;0;1
2229;1399;Selain tempat yang strategis dekat dengan jalan malioboro;location;pos;1;1
2229;1400;banyak menu pilihan saat sarapan;service;pos;2;1
2229;1401;mulai dari menu tradisional sampai menu modern Didukung juga dengan staff yang sangat ramah dan selalu bersedia membantu;service;pos;2;1
2230;1402;hotel nya bersih;service;pos;2;1
2230;1403;kamar luas;room;pos;0;1
2230;1404;fasilitas ok;facilities;pos;3;1
2230;1405;harga lumayan;service;pos;2;1
2230;1406;hanya saja menu main course bfast kurang variasi dan rasa nya kurang terasa;service;neg;2;0
2230;1407;pastry n bakery good tasted;service;pos;2;1
2230;1408;variasi makanan sudah cukup;service;pos;2;1
2231;1409;Interior yg terkesan mewah & tdk ada di horel-hotel sekelasnya;facilities;pos;3;1
2231;1410;Lobby yg nyaman;facilities;pos;3;1
2231;1411;Pelayanan yg baik;service;pos;2;1
2231;1412;Akses internet yg cepat;facilities;pos;3;1
2231;1413;Tergolong hotel budget yg oke;service;pos;2;1
2232;1414;sangat nyaman;service;pos;2;1
2233;1415;Memilih Neo Malioboro krn dekat dgn stasiun Tugu dan Jalan Malioboro;location;pos;1;1
2233;1416;Kamar view ke kolam renang;room;pos;0;1
2233;1417;nyaman;room;pos;0;1
2233;1418;ac dingin;facilities;pos;3;1
2233;1419;wifi kencang;facilities;pos;3;1
2233;1420;Sarapan enak;service;pos;2;1
2234;1421;sangat dekat dari stasiun;location;pos;1;1
2234;1422;Kamar bersih dan menyenangkan;room;pos;0;1
2234;1423;wifi lancar dan kenceng banget;facilities;pos;3;1
2234;1424;makan pagi variatif;service;pos;2;1
2234;1425;ada kolam renang dan dekat dengan malioboro;facilities;pos;3;1
2235;1426;Ukuran kamar terbilang kecil;room;neg;0;0
2235;1427;Area kolam renang terlalu terbuka karena berada satu area dengan breakfast;facilities;neg;3;0
2236;1428;Saya sangat senang dengan hotel ini lokasi strategis dekat jalan malioboro;location;pos;1;1
2236;1429;hotel nyaman dan ruangan bersih;service;pos;2;1
2236;1430;tetapi ada satu hal yang kurang yaitu untuk fasilitas internet di ruang kamar sangat lemah bahkan tidak bisa koneksi sama sekali;facilities;neg;3;0
2237;1431;crew hotel yg ramah;service;pos;2;1
2237;1432;kamar yg bersih dan sarapan yg enak;room;pos;0;1
2237;1433;dan yang pasti dekat dengan jalan malioboro;location;pos;1;1
2238;1434;Tempat menginap yang cukup menyenangkan untuk sekedar tempat menginap dan sarapan;service;pos;2;1
2238;1435;Lokasi dekat stasiun kereta api;location;pos;1;1
2238;1436;terlalu banyak tamu dan tempat tidak terlalu luas;facilities;neg;3;0
2239;1437;Hotel yang menyenangkan dekat dengan pusat kota;location;pos;1;1
2239;1438;makanan enak;service;pos;2;1
2240;1439;lokasi strategis;location;pos;1;1
2240;1440;Dan akses untuk ke tempat oleh2 juga mudah;location;pos;1;1
2240;1441;karyawan yang ramah dan siap membantu 24jam;service;pos;2;1
2241;1442;Hotel dekat jalan malioboro;location;pos;1;1
2241;1443;bersih dan staffnya ramah;service;pos;2;1
2241;1444;Rasa beberapa makanan kurang enak;service;neg;2;0
2242;1445;Hotel neo keseluruhan oke banget dr mulai Check In sampe Check out;service;pos;2;1
2243;1446;Krna posisi ny yg trategis;location;pos;1;1
